time(s),energy(eV),exchange_energy(eV),dm_energy(eV),field_energy(eV),anisotropy_energy(eV),cubic_anisotropy_energy(eV),charge_finite,charge_lattice,avg_mx,avg_my,avg_mz,eletric_x,eletric_y,eletric_z,magnetic_lattice_x,magnetic_lattice_y,magnetic_lattice_z,magnetic_derivative_x,magnetic_derivative_y,magnetic_derivative_z
2.399999999999911e-10,-1.133450664162122e-18,-2.452296059368853e-18,3.250284902315091e-19,-6.177590434552219e-20,-8.040975247926472e-21,0.000000000000000e+00,2.767889020453097e+01,3.100000000000001e+01,-9.705976918656257e-03,-4.678160515288048e-03,-5.229693841628626e-01,-4.086307278176891e-17,8.802663354930677e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297589e-14,0.000000000000000e+00,0.000000000000000e+00,1.821857647659073e-14
2.405999999999911e-10,-1.133424952792073e-18,-2.452288131844304e-18,3.250582924161269e-19,-6.176952301793715e-20,-8.040510060044829e-21,0.000000000000000e+00,2.767946131233590e+01,3.100000000000008e+01,-9.705662725927006e-03,-4.679165122554019e-03,-5.229153624695742e-01,-4.086783030842815e-17,8.802284544960222e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297586e-14,0.000000000000000e+00,0.000000000000000e+00,1.821895238657641e-14
2.411999999999911e-10,-1.133399580578410e-18,-2.452280360849648e-18,3.250877375790370e-19,-6.176321879630772e-20,-8.040050146792410e-21,0.000000000000000e+00,2.768002891686507e+01,3.100000000000000e+01,-9.705384163156224e-03,-4.680137445860145e-03,-5.228619935235731e-01,-4.087237281725378e-17,8.801891685111106e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.821932599066417e-14
2.417999999999910e-10,-1.133374585981289e-18,-2.452272767343474e-18,3.251167878341187e-19,-6.175700018540835e-20,-8.039596041203933e-21,0.000000000000000e+00,2.768059285521891e+01,3.100000000000011e+01,-9.705147571638711e-03,-4.681079937126489e-03,-5.228093493227818e-01,-4.087670062910199e-17,8.801486966611002e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297580e-14,0.000000000000000e+00,0.000000000000000e+00,1.821969718163131e-14
2.423999999999910e-10,-1.133350004897603e-18,-2.452265371021228e-18,3.251454078520120e-19,-6.175087508037301e-20,-8.039148232615935e-21,0.000000000000000e+00,2.768115297672223e+01,3.100000000000002e+01,-9.704956824350075e-03,-4.681993797745723e-03,-5.227574967041565e-01,-4.088081951310784e-17,8.801072468082705e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.822006586030195e-14
2.429999999999910e-10,-1.133325870242662e-18,-2.452258190119235e-18,3.251735652730810e-19,-6.174485066170623e-20,-8.038707157877596e-21,0.000000000000000e+00,2.768170915926199e+01,3.099999999999998e+01,-9.704813206714208e-03,-4.682879228171295e-03,-5.227064964548951e-01,-4.088473987400587e-17,8.800650186385712e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822043194629962e-14
2.435999999999910e-10,-1.133302211473267e-18,-2.452251241191136e-18,3.252012311790906e-19,-6.173893327507936e-20,-8.038273192165470e-21,0.000000000000000e+00,2.768226132455496e+01,3.100000000000000e+01,-9.704715479635714e-03,-4.683735720362736e-03,-5.226564022948353e-01,-4.088847547218615e-17,8.800222080535188e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822079538809749e-14
2.441999999999909e-10,-1.133279054096308e-18,-2.452244538875746e-18,3.252283805800229e-19,-6.173312830796369e-20,-8.037846640478878e-21,0.000000000000000e+00,2.768280945077879e+01,3.100000000000000e+01,-9.704660121052332e-03,-4.684562366012741e-03,-5.226072598320933e-01,-4.089204178785062e-17,8.799790123584931e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.822115617133165e-14
2.447999999999909e-10,-1.133256419211499e-18,-2.452238095676940e-18,3.252549928681195e-19,-6.172744007621442e-20,-8.037427730869171e-21,0.000000000000000e+00,2.768335358118894e+01,3.099999999999993e+01,-9.704641728073199e-03,-4.685358154356703e-03,-5.225591056029250e-01,-4.089545418042171e-17,8.799356356289357e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297580e-14,0.000000000000000e+00,0.000000000000000e+00,1.822151432447366e-14
2.453999999999909e-10,-1.133234323136647e-18,-2.452231921776568e-18,3.252810521910071e-19,-6.172187173354197e-20,-8.037016610323923e-21,0.000000000000000e+00,2.768389382768240e+01,3.099999999999999e+01,-9.704653548944011e-03,-4.686122236448134e-03,-5.225119663053459e-01,-4.089872601981545e-17,8.798922935867168e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.822186992117509e-14
2.459999999999909e-10,-1.133212777159488e-18,-2.452226024900399e-18,3.253065477002284e-19,-6.171642521539423e-20,-8.036613343998906e-21,0.000000000000000e+00,2.768443036870681e+01,3.100000000000005e+01,-9.704688103639208e-03,-4.686854137604811e-03,-5.224658583240600e-01,-4.090186697447437e-17,8.798492173349781e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822222307889262e-14
2.465999999999909e-10,-1.133191787451000e-18,-2.452220410253247e-18,3.253314736400721e-19,-6.171110122622516e-20,-8.036217918189873e-21,0.000000000000000e+00,2.768496344143239e+01,3.100000000000003e+01,-9.704737844665422e-03,-4.687553905711058e-03,-5.224207876226811e-01,-4.090488163121624e-17,8.798066553824292e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297581e-14,0.000000000000000e+00,0.000000000000000e+00,1.822257395373429e-14
2.471999999999908e-10,-1.133171355162965e-18,-2.452215080534304e-18,3.253558292538444e-19,-6.170589927564745e-20,-8.035830247091918e-21,0.000000000000000e+00,2.768549332863136e+01,3.099999999999999e+01,-9.704795806274476e-03,-4.688222189566155e-03,-5.223767500498006e-01,-4.090776859473259e-17,8.797648735320352e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297587e-14,0.000000000000000e+00,0.000000000000000e+00,1.822292273182411e-14
2.477999999999908e-10,-1.133151476717293e-18,-2.452210036038269e-18,3.253796184994921e-19,-6.170081776486487e-20,-8.035450183036106e-21,0.000000000000000e+00,2.768602034122247e+01,3.099999999999991e+01,-9.704856191066667e-03,-4.688860247906236e-03,-5.223337320706567e-01,-4.091052017256620e-17,8.797241524007850e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297578e-14,0.000000000000000e+00,0.000000000000000e+00,1.822326961781289e-14
2.483999999999908e-10,-1.133132144278624e-18,-2.452205274839968e-18,3.254028495825938e-19,-6.169585412037339e-20,-8.035077529556684e-21,0.000000000000000e+00,2.768654479786050e+01,3.099999999999999e+01,-9.704914847908726e-03,-4.689469895570666e-03,-5.222917118990305e-01,-4.091312269847389e-17,8.796847825607837e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297581e-14,0.000000000000000e+00,0.000000000000000e+00,1.822361482144272e-14
2.489999999999908e-10,-1.133113346385470e-18,-2.452200793053530e-18,3.254255343306893e-19,-6.169100496768929e-20,-8.034712056359667e-21,0.000000000000000e+00,2.768706700326110e+01,3.100000000000000e+01,-9.704969603864638e-03,-4.690053398129250e-03,-5.222506609679337e-01,-4.091555748812203e-17,8.796470575250957e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297588e-14,0.000000000000000e+00,0.000000000000000e+00,1.822395854328117e-14
2.495999999999907e-10,-1.133095068701036e-18,-2.452196585150958e-18,3.254476874472067e-19,-6.168626633409975e-20,-8.034353515059928e-21,0.000000000000000e+00,2.768758722711159e+01,3.099999999999994e+01,-9.705020424746908e-03,-4.690613329821176e-03,-5.222105456460053e-01,-4.091780236154755e-17,8.796112650221298e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297586e-14,0.000000000000000e+00,0.000000000000000e+00,1.822430096083966e-14
2.501999999999907e-10,-1.133077294833415e-18,-2.452192644319266e-18,3.254693256944998e-19,-6.168163386658313e-20,-8.034001654449817e-21,0.000000000000000e+00,2.768810568540642e+01,3.100000000000004e+01,-9.705069392955583e-03,-4.691152411687478e-03,-5.221713290823613e-01,-4.091983361206801e-17,8.795776771888337e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297591e-14,0.000000000000000e+00,0.000000000000000e+00,1.822464221628832e-14
2.507999999999907e-10,-1.133060007168107e-18,-2.452188962832035e-18,3.254904670626879e-19,-6.167710304936250e-20,-8.033656234073466e-21,0.000000000000000e+00,2.768862252587231e+01,3.100000000000011e+01,-9.705120506269363e-03,-4.691673347212233e-03,-5.221329730482966e-01,-4.092162825657091e-17,8.795465404462395e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822498240686258e-14
2.513999999999907e-10,-1.133043187653441e-18,-2.452185532409629e-18,3.255111299831947e-19,-6.167266940521765e-20,-8.033317035000806e-21,0.000000000000000e+00,2.768913781881723e+01,3.100000000000001e+01,-9.705179315870270e-03,-4.692178671633828e-03,-5.220954396415003e-01,-4.092316637129430e-17,8.795180658882368e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297576e-14,0.000000000000000e+00,0.000000000000000e+00,1.822532157884007e-14
2.519999999999907e-10,-1.133026818482793e-18,-2.452182344543264e-18,3.255313326430344e-19,-6.166832866574965e-20,-8.032983866925390e-21,0.000000000000000e+00,2.768965155428337e+01,3.099999999999995e+01,-9.705252434827933e-03,-4.692670628493552e-03,-5.220586927274651e-01,-4.092443330375401e-17,8.794924210076465e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822565972566636e-14
2.525999999999906e-10,-1.133010882625512e-18,-2.452179390760609e-18,3.255510924480188e-19,-6.166407689820232e-20,-8.032656571021774e-21,0.000000000000000e+00,2.769016364584233e+01,3.100000000000002e+01,-9.705346958428366e-03,-4.693151083206340e-03,-5.220226990130963e-01,-4.092542155661359e-17,8.794697235026306e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.822599679045330e-14
2.531999999999906e-10,-1.132995364170790e-18,-2.452176662815843e-18,3.255704256709566e-19,-6.165991057997299e-20,-8.032335018370935e-21,0.000000000000000e+00,2.769067394079776e+01,3.100000000000001e+01,-9.705469844250619e-03,-4.693621478870260e-03,-5.219874286774902e-01,-4.092613216328586e-17,8.794500377566225e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297581e-14,0.000000000000000e+00,0.000000000000000e+00,1.822633267269436e-14
2.537999999999906e-10,-1.132980248464223e-18,-2.452174152793109e-18,3.255893473055608e-19,-6.165582661629125e-20,-8.032019104156894e-21,0.000000000000000e+00,2.769118223599558e+01,3.099999999999995e+01,-9.705627302304162e-03,-4.694082834650589e-03,-5.219528555215918e-01,-4.092657541598446e-17,8.794333743789364e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.822666723867103e-14
2.543999999999906e-10,-1.132965522034527e-18,-2.452171853119519e-18,3.256078711295702e-19,-6.165182230133002e-20,-8.031708738223087e-21,0.000000000000000e+00,2.769168829794501e+01,3.099999999999998e+01,-9.705824243739449e-03,-4.694535782429371e-03,-5.219189566389909e-01,-4.092677086146057e-17,8.794196929477957e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297587e-14,0.000000000000000e+00,0.000000000000000e+00,1.822700033469681e-14
2.549999999999905e-10,-1.132951172325133e-18,-2.452169756491728e-18,3.256260099629009e-19,-6.164789522781691e-20,-8.031403832908618e-21,0.000000000000000e+00,2.769219188556652e+01,3.099999999999995e+01,-9.706063830916125e-03,-4.694980633504433e-03,-5.218857116506990e-01,-4.092674654300691e-17,8.794089078341164e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297581e-14,0.000000000000000e+00,0.000000000000000e+00,1.822733180209048e-14
2.555999999999905e-10,-1.132937187262402e-18,-2.452167855727178e-18,3.256437760902113e-19,-6.164404315458078e-20,-8.031104289340980e-21,0.000000000000000e+00,2.769269277363871e+01,3.100000000000003e+01,-9.706347162553671e-03,-4.695417464390426e-03,-5.218531015838865e-01,-4.092653753382173e-17,8.794008967248114e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297589e-14,0.000000000000000e+00,0.000000000000000e+00,1.822766149260851e-14
2.561999999999905e-10,-1.132923554705822e-18,-2.452166143557651e-18,3.256611818032083e-19,-6.164026384508564e-20,-8.030809983510403e-21,0.000000000000000e+00,2.769319077493969e+01,3.100000000000004e+01,-9.706673116147854e-03,-4.695846209466580e-03,-5.218211075049594e-01,-4.092618387026811e-17,8.793955112321923e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297577e-14,0.000000000000000e+00,0.000000000000000e+00,1.822798928301926e-14
2.567999999999905e-10,-1.132910261835842e-18,-2.452164612387601e-18,3.256782400078410e-19,-6.163655489248086e-20,-8.030520753481697e-21,0.000000000000000e+00,2.769368575918164e+01,3.100000000000004e+01,-9.707038356804606e-03,-4.696266748430955e-03,-5.217897090385200e-01,-4.092572804818225e-17,8.793925887920096e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.822831508756549e-14
2.573999999999904e-10,-1.132897294540393e-18,-2.452163254042947e-18,3.256949648359112e-19,-6.163291354786536e-20,-8.030236389010713e-21,0.000000000000000e+00,2.769417766710170e+01,3.100000000000003e+01,-9.707437508204407e-03,-4.696678978121484e-03,-5.217588829134875e-01,-4.092521228599757e-17,8.793919649324922e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297589e-14,0.000000000000000e+00,0.000000000000000e+00,1.822863886723998e-14
2.579999999999904e-10,-1.132884636861223e-18,-2.452162059536953e-18,3.257113722001783e-19,-6.162933656821222e-20,-8.029956624626370e-21,0.000000000000000e+00,2.769466651849103e+01,3.100000000000004e+01,-9.707863468637633e-03,-4.697082860979172e-03,-5.217286016757468e-01,-4.092467578129628e-17,8.793934849542305e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297587e-14,0.000000000000000e+00,0.000000000000000e+00,1.822896063506943e-14
2.585999999999904e-10,-1.132872270556333e-18,-2.452161018878072e-18,3.257274802367609e-19,-6.162582009873947e-20,-8.029681136943004e-21,0.000000000000000e+00,2.769515241346291e+01,3.100000000000000e+01,-9.708307843949448e-03,-4.697478445864141e-03,-5.216988326922848e-01,-4.092415219038313e-17,8.793970140981342e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.822928045694964e-14
2.591999999999904e-10,-1.132860174824887e-18,-2.452160120941728e-18,3.257433095882754e-19,-6.162235960156725e-20,-8.029409546598264e-21,0.000000000000000e+00,2.769563552685189e+01,3.100000000000000e+01,-9.708761460671860e-03,-4.697865860654782e-03,-5.216695375472905e-01,-4.092366754329763e-17,8.794024453968678e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.822959844795853e-14
2.597999999999904e-10,-1.132848326226972e-18,-2.452159353421903e-18,3.257588834947240e-19,-6.161894983856916e-20,-8.029141424809354e-21,0.000000000000000e+00,2.769611609622966e+01,3.100000000000000e+01,-9.709214917261809e-03,-4.698245279637542e-03,-5.216406718969346e-01,-4.092323877083467e-17,8.794097045916550e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297579e-14,0.000000000000000e+00,0.000000000000000e+00,1.822991476446895e-14
2.603999999999903e-10,-1.132836698814012e-18,-2.452158702872109e-18,3.257742276756790e-19,-6.161558491166529e-20,-8.028876304134855e-21,0.000000000000000e+00,2.769659440458569e+01,3.099999999999997e+01,-9.709659129626689e-03,-4.698616871771865e-03,-5.216121858105032e-01,-4.092287296882015e-17,8.794187517384719e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.823022959274785e-14
2.609999999999903e-10,-1.132825264467533e-18,-2.452158154837063e-18,3.257893700051321e-19,-6.161225835890947e-20,-8.028613692658497e-21,0.000000000000000e+00,2.769707075917604e+01,3.099999999999998e+01,-9.710085829094377e-03,-4.698980738204133e-03,-5.215840245838147e-01,-4.092256746238828e-17,8.794295794029353e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297586e-14,0.000000000000000e+00,0.000000000000000e+00,1.823054313503494e-14
2.615999999999903e-10,-1.132813993426096e-18,-2.452157694069483e-18,3.258043399982026e-19,-6.160896329994070e-20,-8.028353090508672e-21,0.000000000000000e+00,2.769754546838387e+01,3.100000000000008e+01,-9.710487976458728e-03,-4.699336848713071e-03,-5.215561299705678e-01,-4.092231066486701e-17,8.794422076286390e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297588e-14,0.000000000000000e+00,0.000000000000000e+00,1.823085559431127e-14
2.621999999999903e-10,-1.132802854964303e-18,-2.452157304818210e-18,3.258191681448039e-19,-6.160569262017900e-20,-8.028094007416398e-21,0.000000000000000e+00,2.769801881859406e+01,3.100000000000001e+01,-9.710860064146296e-03,-4.699684986994830e-03,-5.215284417416546e-01,-4.092208365769693e-17,8.794566761350196e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297587e-14,0.000000000000000e+00,0.000000000000000e+00,1.823116715907929e-14
2.627999999999902e-10,-1.132791818174893e-18,-2.452156971168516e-18,3.258338851383309e-19,-6.160243917988368e-20,-8.027835979919143e-21,0.000000000000000e+00,2.769849105308524e+01,3.100000000000002e+01,-9.711198289090617e-03,-4.700024713817194e-03,-5.215008994549692e-01,-4.092186235563423e-17,8.794730344340797e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297577e-14,0.000000000000000e+00,0.000000000000000e+00,1.823147798946764e-14
2.633999999999902e-10,-1.132780852796504e-18,-2.452156677410951e-18,3.258485210559568e-19,-6.159919603215699e-20,-8.027578586845230e-21,0.000000000000000e+00,2.769896235474524e+01,3.099999999999994e+01,-9.711500590540710e-03,-4.700355355151375e-03,-5.214734443009355e-01,-4.092162007063642e-17,8.794913307306284e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297581e-14,0.000000000000000e+00,0.000000000000000e+00,1.823178820585540e-14
2.639999999999902e-10,-1.132769930026257e-18,-2.452156408413013e-18,3.258631045508854e-19,-6.159595663333384e-20,-8.027321461859723e-21,0.000000000000000e+00,2.769943283408167e+01,3.099999999999995e+01,-9.711766558668575e-03,-4.700676019589191e-03,-5.214460208835799e-01,-4.092133025289770e-17,8.795116005734441e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297579e-14,0.000000000000000e+00,0.000000000000000e+00,1.823209788097999e-14
2.645999999999902e-10,-1.132759023258098e-18,-2.452156149967296e-18,3.258776621153269e-19,-6.159271503000204e-20,-8.027064302112415e-21,0.000000000000000e+00,2.769990252352057e+01,3.100000000000001e+01,-9.711997230409693e-03,-4.700985645921789e-03,-5.214185788037571e-01,-4.092096917172713e-17,8.795338562449933e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297585e-14,0.000000000000000e+00,0.000000000000000e+00,1.823240703618441e-14
2.651999999999902e-10,-1.132748108694659e-18,-2.452155889092911e-18,3.258922174664106e-19,-6.158946600903813e-20,-8.026806872368294e-21,0.000000000000000e+00,2.770037137842534e+01,3.099999999999992e+01,-9.712194797548616e-03,-4.701283078035141e-03,-5.213910739293136e-01,-4.092051830407812e-17,8.795580778147008e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297576e-14,0.000000000000000e+00,0.000000000000000e+00,1.823271564208869e-14
2.657999999999901e-10,-1.132737165791586e-18,-2.452155614270090e-18,3.259067910964363e-19,-6.158620520035361e-20,-8.026549004400039e-21,0.000000000000000e+00,2.770083928468023e+01,3.100000000000010e+01,-9.712362257966201e-03,-4.701567160681606e-03,-5.213634692648781e-01,-4.091996622422409e-17,8.795842066390863e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.823302362358010e-14
2.663999999999901e-10,-1.132726177507767e-18,-2.452155315594152e-18,3.259214000146115e-19,-6.158292912616425e-20,-8.026290591837173e-21,0.000000000000000e+00,2.770130607209240e+01,3.099999999999994e+01,-9.712503043813912e-03,-4.701836846643103e-03,-5.213357353689616e-01,-4.091930983236469e-17,8.796121418845023e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.823333086863607e-14
2.669999999999901e-10,-1.132715130351363e-18,-2.452154984841436e-18,3.259360576912048e-19,-6.157963519519222e-20,-8.026031581059635e-21,0.000000000000000e+00,2.770177153237035e+01,3.100000000000006e+01,-9.712620660087434e-03,-4.702091303724940e-03,-5.213078503048707e-01,-4.091855481893737e-17,8.796417403912639e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.823363724015629e-14
2.675999999999901e-10,-1.132704014228441e-18,-2.452154615447229e-18,3.259507741981771e-19,-6.157632164485121e-20,-8.025771959062469e-21,0.000000000000000e+00,2.770223544002757e+01,3.099999999999997e+01,-9.712718363850535e-03,-4.702330009209097e-03,-5.212797991512774e-01,-4.091771532974070e-17,8.796728199149002e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297587e-14,0.000000000000000e+00,0.000000000000000e+00,1.823394258972311e-14
2.681999999999900e-10,-1.132692822117374e-18,-2.452154202402669e-18,3.259655565243321e-19,-6.157298743874368e-20,-8.025511739468504e-21,0.000000000000000e+00,2.770269757432621e+01,3.100000000000001e+01,-9.712798908659779e-03,-4.702552820027023e-03,-5.212515731344630e-01,-4.091681286850083e-17,8.797051654941428e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.823424677204386e-14
2.687999999999900e-10,-1.132681549605555e-18,-2.452153742083659e-18,3.259804090292756e-19,-6.156963213035577e-20,-8.025250948005615e-21,0.000000000000000e+00,2.770315774029373e+01,3.099999999999998e+01,-9.712864371204470e-03,-4.702760008952521e-03,-5.212231684744298e-01,-4.091587454146585e-17,8.797385384312975e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.823454965878573e-14
2.693999999999900e-10,-1.132670194335480e-18,-2.452153232030694e-18,3.259953339900210e-19,-6.156625570636181e-20,-8.024989608784135e-21,0.000000000000000e+00,2.770361578695668e+01,3.100000000000003e+01,-9.712916068549311e-03,-4.702952260369613e-03,-5.211945850583626e-01,-4.091493080677941e-17,8.797726871531075e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297580e-14,0.000000000000000e+00,0.000000000000000e+00,1.823485115057592e-14
2.699999999999900e-10,-1.132658755413201e-18,-2.452152670700757e-18,3.260103321880502e-19,-6.156285842423789e-20,-8.024727732607228e-21,0.000000000000000e+00,2.770407162120521e+01,3.099999999999997e+01,-9.712954565473325e-03,-4.703130623269485e-03,-5.211658250659515e-01,-4.091401293435412e-17,8.798073590653874e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297586e-14,0.000000000000000e+00,0.000000000000000e+00,1.823515118612846e-14
2.705999999999899e-10,-1.132647232833059e-18,-2.452152057214927e-18,3.260254034831489e-19,-6.155944065884053e-20,-8.024465308333553e-21,0.000000000000000e+00,2.770452521612125e+01,3.100000000000000e+01,-9.712979763028500e-03,-4.703296423604148e-03,-5.211368916705773e-01,-4.091315040581580e-17,8.798423124394569e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.823544974772572e-14
2.711999999999899e-10,-1.132635626969068e-18,-2.452151391123519e-18,3.260405473239153e-19,-6.155600277125634e-20,-8.024202298007681e-21,0.000000000000000e+00,2.770497661312136e+01,3.100000000000003e+01,-9.712991052340695e-03,-4.703451142465778e-03,-5.211077879290480e-01,-4.091236848679992e-17,8.798773273764329e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297582e-14,0.000000000000000e+00,0.000000000000000e+00,1.823574686262827e-14
2.717999999999899e-10,-1.132623938174942e-18,-2.452150672208936e-18,3.260557631526627e-19,-6.155254501069943e-20,-8.023938636109944e-21,0.000000000000000e+00,2.770542591783731e+01,3.100000000000004e+01,-9.712987512451671e-03,-4.703596270292895e-03,-5.210785159511127e-01,-4.091168618537284e-17,8.799122149870992e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.823604260036453e-14
2.723999999999899e-10,-1.132612166523139e-18,-2.452149900340958e-18,3.260710506740209e-19,-6.154906745678401e-20,-8.023674232886125e-21,0.000000000000000e+00,2.770587329023241e+01,3.099999999999999e+01,-9.712968128089141e-03,-4.703733150030118e-03,-5.210490764107449e-01,-4.091111477252062e-17,8.799468240912684e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297577e-14,0.000000000000000e+00,0.000000000000000e+00,1.823633706622398e-14
2.729999999999899e-10,-1.132600311698564e-18,-2.452149075394255e-18,3.260864099706853e-19,-6.154557000544344e-20,-8.023408981335070e-21,0.000000000000000e+00,2.770631892996940e+01,3.100000000000004e+01,-9.712932002867854e-03,-4.703862823624551e-03,-5.210194684269699e-01,-4.091065698728081e-17,8.799810449651856e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297584e-14,0.000000000000000e+00,0.000000000000000e+00,1.823663039162720e-14
2.735999999999898e-10,-1.132588373047583e-18,-2.452148197230977e-18,3.261018414650290e-19,-6.154205239751938e-20,-8.023142767095573e-21,0.000000000000000e+00,2.770676305846106e+01,3.099999999999998e+01,-9.712878545525629e-03,-4.703985896295619e-03,-5.209896898058510e-01,-4.091030698505905e-17,8.800148099285799e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.040457065297583e-14,0.000000000000000e+00,0.000000000000000e+00,1.823692272231062e-14
