time(s),energy(eV),exchange_energy(eV),dm_energy(eV),field_energy(eV),anisotropy_energy(eV),cubic_anisotropy_energy(eV),charge_finite,charge_lattice,avg_mx,avg_my,avg_mz,eletric_x,eletric_y,eletric_z,magnetic_lattice_x,magnetic_lattice_y,magnetic_lattice_z,magnetic_derivative_x,magnetic_derivative_y,magnetic_derivative_z
2.909999999997285e-10,-1.171586673896820e-18,-2.499998930179674e-18,2.801819722459877e-19,-6.167819492997457e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031380043699297e+01,-2.200000000000007e+01,9.903114304681515e-03,-4.392409099543772e-03,5.221422164602281e-01,-2.476621906185373e-17,-5.597402232728092e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404733e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337078633055081e-14
2.914999999997276e-10,-1.171580530424579e-18,-2.499999357854167e-18,2.801896377767614e-19,-6.167567038587756e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031393017482116e+01,-2.200000000000004e+01,9.903714836135566e-03,-4.392424192318698e-03,5.221208447088015e-01,-2.476700458224814e-17,-5.597139213371101e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337087172554048e-14
2.919999999997267e-10,-1.171574445635401e-18,-2.499999813537342e-18,2.801972393218503e-19,-6.167315852765996e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031405944760329e+01,-2.199999999999998e+01,9.904316258424197e-03,-4.392443736786012e-03,5.220995803508156e-01,-2.476769186491382e-17,-5.596878759196311e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337095681443135e-14
2.924999999997258e-10,-1.171568418687074e-18,-2.500000296880053e-18,2.802047777423100e-19,-6.167065911820556e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031418826689514e+01,-2.199999999999999e+01,9.904917973752007e-03,-4.392466982114387e-03,5.220784213789277e-01,-2.476828449475998e-17,-5.596621513297158e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337104160482949e-14
2.929999999997249e-10,-1.171562448871506e-18,-2.500000807628267e-18,2.802122537711234e-19,-6.166817194293456e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031431664586703e+01,-2.200000000000002e+01,9.905519369408266e-03,-4.392493212669837e-03,5.220573659766079e-01,-2.476878623768615e-17,-5.596368087503063e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337112610540377e-14
2.934999999997241e-10,-1.171556535607504e-18,-2.500001345617455e-18,2.802196680205388e-19,-6.166569680904429e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031444459915348e+01,-2.200000000000002e+01,9.906119826929214e-03,-4.392521751699028e-03,5.220364125116587e-01,-2.476920102927816e-17,-5.596119061070523e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337121032578681e-14
2.939999999997232e-10,-1.171550678433584e-18,-2.500001910766746e-18,2.802270209892405e-19,-6.166323354482929e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031457214269993e+01,-2.200000000000006e+01,9.906718731230481e-03,-4.392551965009837e-03,5.220155595304979e-01,-2.476953296425221e-17,-5.595874979366101e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337129427647408e-14
2.944999999997223e-10,-1.171544877001072e-18,-2.500002503073160e-18,2.802343130692186e-19,-6.166078199909926e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031469929361147e+01,-2.200000000000005e+01,9.907315479342739e-03,-4.392583264483771e-03,5.219948057532053e-01,-2.476978628619408e-17,-5.595636352581691e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337137796872427e-14
2.949999999997214e-10,-1.171539131067491e-18,-2.500003122605858e-18,2.802415445522746e-19,-6.165834204069928e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031482607000761e+01,-2.200000000000001e+01,9.907909488395535e-03,-4.392615111234676e-03,5.219741500694859e-01,-2.476996537704910e-17,-5.595403654518724e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337146141446404e-14
2.954999999997205e-10,-1.171533440490294e-18,-2.500003769500464e-18,2.802487156361130e-19,-6.165591355811630e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031495249088706e+01,-2.199999999999999e+01,9.908500202528994e-03,-4.392647018217318e-03,5.219535915353063e-01,-2.477007474583899e-17,-5.595177321489401e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337154462619847e-14
2.959999999997196e-10,-1.171527805220935e-18,-2.500004443953661e-18,2.802558264300776e-19,-6.165349645914307e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031507857600420e+01,-2.199999999999999e+01,9.909087098471997e-03,-4.392678552096523e-03,5.219331293700848e-01,-2.477011901609520e-17,-5.594957751375488e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337162761693009e-14
2.964999999997188e-10,-1.171522225299184e-18,-2.500005146217817e-18,2.802628769605821e-19,-6.165109067056927e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031520434575877e+01,-2.200000000000002e+01,9.909669689593946e-03,-4.392709334212193e-03,5.219127629540504e-01,-2.477010291157031e-17,-5.594745302891135e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337171040008629e-14
2.969999999997179e-10,-1.171516700847583e-18,-2.500005876595801e-18,2.802698671763469e-19,-6.164869613785239e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031532982109959e+01,-2.199999999999989e+01,9.910247528324052e-03,-4.392739040513764e-03,5.218924918254653e-01,-2.477003123986358e-17,-5.594540295083793e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337179298945591e-14
2.974999999997170e-10,-1.171511232065958e-18,-2.500006635436024e-18,2.802767969535582e-19,-6.164631282472935e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031545502344100e+01,-2.199999999999998e+01,9.910820206917420e-03,-4.392767400383045e-03,5.218723156773473e-01,-2.476990887375604e-17,-5.594343007104677e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337187539913405e-14
2.979999999997161e-10,-1.171505819225911e-18,-2.500007423127429e-18,2.802836661010659e-19,-6.164394071272659e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031557997458938e+01,-2.200000000000000e+01,9.911387356636350e-03,-4.392794194324869e-03,5.218522343533052e-01,-2.476974073014995e-17,-5.594153678269463e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337195764347389e-14
2.984999999997152e-10,-1.171500462665053e-18,-2.500008240094776e-18,2.802904743657402e-19,-6.164157980053433e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031570469667787e+01,-2.199999999999995e+01,9.911948645494432e-03,-4.392819250563551e-03,5.218322478422490e-01,-2.476953174670820e-17,-5.593972508419228e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337203973704375e-14
2.989999999997144e-10,-1.171495162781056e-18,-2.500009086793741e-18,2.802972214380737e-19,-6.163923010322133e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031582921210497e+01,-2.200000000000010e+01,9.912503774779969e-03,-4.392842440641522e-03,5.218123562717442e-01,-2.476928685642831e-17,-5.593799658577923e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337212169458665e-14
2.994999999997135e-10,-1.171489920025381e-18,-2.500009963706300e-18,2.803039069580913e-19,-6.163689165127681e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031595354347458e+01,-2.200000000000004e+01,9.913052474628285e-03,-4.392863674174931e-03,5.217925598999034e-01,-2.476901096055608e-17,-5.593635251894987e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337220353098067e-14
2.999999999997126e-10,-1.171484734896632e-18,-2.500010871335892e-18,2.803105305215947e-19,-6.163456448948184e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031607771353035e+01,-2.199999999999994e+01,9.913594498946248e-03,-4.392882892963909e-03,5.217728591058204e-01,-2.476870890037491e-17,-5.593479374843988e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337228526119608e-14
3.004999999997117e-10,-1.171479607933692e-18,-2.500011810202849e-18,2.803170916867179e-19,-6.163224867562437e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031620174508504e+01,-2.199999999999999e+01,9.914129620008701e-03,-4.392900064693154e-03,5.217532543787075e-01,-2.476838542856508e-17,-5.593332078644706e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337236690024833e-14
3.009999999997108e-10,-1.171474539708504e-18,-2.500012780839587e-18,2.803235899807538e-19,-6.162994427908541e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031632566093803e+01,-2.200000000000004e+01,9.914657623039074e-03,-4.392915176479119e-03,5.217337463059105e-01,-2.476804518085580e-17,-5.593193380861302e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337244846314434e-14
3.014999999997100e-10,-1.171469530818801e-18,-2.500013783786055e-18,2.803300249071281e-19,-6.162765137933457e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031644948378087e+01,-2.200000000000004e+01,9.915178301065815e-03,-4.392928228527365e-03,5.217143355601952e-01,-2.476769264880213e-17,-5.593063267127394e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337252996482008e-14
3.019999999997091e-10,-1.171464581880774e-18,-2.500014819585198e-18,2.803363959524343e-19,-6.162537006439033e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031657323609013e+01,-2.199999999999986e+01,9.915691450306009e-03,-4.392939228154980e-03,5.216950228866827e-01,-2.476733215448080e-17,-5.592941692943862e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337261142006961e-14
3.024999999997082e-10,-1.171459693521846e-18,-2.500015888778468e-18,2.803427025933440e-19,-6.162310042928221e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031669694000544e+01,-2.199999999999998e+01,9.916196866274971e-03,-4.392948184412127e-03,5.216758090898600e-01,-2.476696782788668e-17,-5.592828585495102e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337269284346573e-14
3.029999999997073e-10,-1.171454866373764e-18,-2.500016991901607e-18,2.803489443032474e-19,-6.162084257458738e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031682061719794e+01,-2.199999999999998e+01,9.916694340764365e-03,-4.392955103501009e-03,5.216566950211651e-01,-2.476660358769969e-17,-5.592723845432873e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337277424927262e-14
3.034999999997064e-10,-1.171450101066147e-18,-2.500018129480617e-18,2.803551205584773e-19,-6.161859660507917e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031694428872891e+01,-2.200000000000008e+01,9.917183659763214e-03,-4.392959985145974e-03,5.216376815675695e-01,-2.476624312598871e-17,-5.592627348582385e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337285565135297e-14
3.039999999997056e-10,-1.171445398220564e-18,-2.500019302027969e-18,2.803612308439225e-19,-6.161636262853549e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031706797490396e+01,-2.200000000000004e+01,9.917664602336448e-03,-4.392962820016926e-03,5.216187696414771e-01,-2.476588989723791e-17,-5.592538947533376e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337293706307231e-14
3.044999999997047e-10,-1.171440758445411e-18,-2.500020510039283e-18,2.803672746579626e-19,-6.161414075474643e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031719169512835e+01,-2.200000000000001e+01,9.918136940414043e-03,-4.392963588251762e-03,5.215999601723260e-01,-2.476554711190402e-17,-5.592458473090270e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337301849720320e-14
3.049999999997038e-10,-1.171436182331555e-18,-2.500021753990191e-18,2.803732515165646e-19,-6.161193109473647e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031731546776779e+01,-2.200000000000002e+01,9.918600439393610e-03,-4.392962259067691e-03,5.215812541000028e-01,-2.476521773449444e-17,-5.592385735565469e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337309996583440e-14
3.054999999997029e-10,-1.171431670448837e-18,-2.500023034333809e-18,2.803791609565427e-19,-6.160973376021023e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031743931002193e+01,-2.199999999999997e+01,9.919054859419048e-03,-4.392958791397238e-03,5.215626523701492e-01,-2.476490448595927e-17,-5.592320525914345e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404732e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337318148028682e-14
3.059999999997020e-10,-1.171427223343489e-18,-2.500024351498464e-18,2.803850025379189e-19,-6.160754886321316e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031756323781552e+01,-2.199999999999992e+01,9.919499957168712e-03,-4.392953135438059e-03,5.215441559313013e-01,-2.476460984999806e-17,-5.592262616721031e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337326305104222e-14
3.064999999997012e-10,-1.171422841536305e-18,-2.500025705886066e-18,2.803907758454431e-19,-6.160537651598726e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031768726571284e+01,-2.199999999999998e+01,9.919935487973139e-03,-4.392945234965437e-03,5.215257657336522e-01,-2.476433608267430e-17,-5.592211763055051e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337334468768723e-14
3.069999999997003e-10,-1.171418525521685e-18,-2.500027097870779e-18,2.803964804893669e-19,-6.160321683097786e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031781140686036e+01,-2.199999999999998e+01,9.920361208081709e-03,-4.392935030229065e-03,5.215074827291168e-01,-2.476408522462239e-17,-5.592167703230639e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337342639887484e-14
3.074999999996994e-10,-1.171414275767251e-18,-2.500028527798116e-18,2.804021161055263e-19,-6.160106992095306e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031793567295916e+01,-2.200000000000003e+01,9.920776876907032e-03,-4.392922461236702e-03,5.214893078723419e-01,-2.476385911499225e-17,-5.592130159502776e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337350819230689e-14
3.079999999996985e-10,-1.171410092713956e-18,-2.500029995984526e-18,2.804076823549532e-19,-6.159893589916897e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031806007427095e+01,-2.199999999999999e+01,9.921182259099971e-03,-4.392907471224001e-03,5.214712421221109e-01,-2.476365940624909e-17,-5.592098838745919e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337359007473774e-14
3.084999999996976e-10,-1.171405976776558e-18,-2.500031502717185e-18,2.804131789231426e-19,-6.159681487953659e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031818461965584e+01,-2.200000000000004e+01,9.921577126338685e-03,-4.392890010115584e-03,5.214532864427446e-01,-2.476348757891735e-17,-5.592073433154002e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404733e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337367205199916e-14
3.089999999996968e-10,-1.171401928344231e-18,-2.500033048254171e-18,2.804186055191563e-19,-6.159470697671940e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031830931664061e+01,-2.200000000000007e+01,9.921961258747575e-03,-4.392870037799004e-03,5.214354418049397e-01,-2.476334495540331e-17,-5.592053621006652e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337375412904550e-14
3.094999999996959e-10,-1.171397947781130e-18,-2.500034632824800e-18,2.804239618747697e-19,-6.159261230611315e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031843417151468e+01,-2.200000000000005e+01,9.922334445904232e-03,-4.392847527060728e-03,5.214177091855865e-01,-2.476323271214438e-17,-5.592039067537084e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337383631001650e-14
3.099999999996950e-10,-1.171394035426780e-18,-2.500036256630033e-18,2.804292477438032e-19,-6.159053098366551e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031855918944753e+01,-2.199999999999998e+01,9.922696487425487e-03,-4.392822466064804e-03,5.214000895662496e-01,-2.476315188943005e-17,-5.592029425931707e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337391859831473e-14
3.104999999996941e-10,-1.171390191596144e-18,-2.500037919843112e-18,2.804344629018136e-19,-6.158846312549775e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031868437462303e+01,-2.200000000000006e+01,9.923047193159416e-03,-4.392794860293042e-03,5.213825839299675e-01,-2.476310339845361e-17,-5.592024338483953e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337400099669388e-14
3.109999999996932e-10,-1.171386416579228e-18,-2.500039622610039e-18,2.804396071462071e-19,-6.158640884731434e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031880973037999e+01,-2.200000000000004e+01,9.923386383035573e-03,-4.392764733902189e-03,5.213651932562439e-01,-2.476308802529186e-17,-5.592023437912118e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337408350735188e-14
3.114999999996924e-10,-1.171382710640164e-18,-2.500041365050095e-18,2.804446802969416e-19,-6.158436826359193e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031893525935707e+01,-2.199999999999995e+01,9.923713886646771e-03,-4.392732130493712e-03,5.213479185141914e-01,-2.476310643176931e-17,-5.592026348842423e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337416613202559e-14
3.119999999996915e-10,-1.171379074015780e-18,-2.500043147256172e-18,2.804496821977631e-19,-6.158234148656778e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031906096362886e+01,-2.199999999999999e+01,9.924029542644075e-03,-4.392697113323009e-03,5.213307606539638e-01,-2.476315915331671e-17,-5.592032689445599e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337424887208024e-14
3.124999999996906e-10,-1.171375506913546e-18,-2.500044969295043e-18,2.804546127180407e-19,-6.158032862504742e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031918684482797e+01,-2.199999999999994e+01,9.924333198031260e-03,-4.392659765005199e-03,5.213137205966659e-01,-2.476324659415848e-17,-5.592042073206194e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337433172859066e-14
3.129999999996897e-10,-1.171372009509145e-18,-2.500046831207274e-18,2.804594717551354e-19,-6.157832978307691e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031931290424853e+01,-2.199999999999995e+01,9.924624707436514e-03,-4.392620186795194e-03,5.212967992231078e-01,-2.476336902030244e-17,-5.592054110795935e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337441470240848e-14
3.134999999996888e-10,-1.171368581943436e-18,-2.500048733007052e-18,2.804642592372352e-19,-6.157634505852736e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031943914292301e+01,-2.200000000000000e+01,9.924903932426081e-03,-4.392578497534229e-03,5.212799973618245e-01,-2.476352655097897e-17,-5.592068412013408e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337449779421340e-14
3.139999999996879e-10,-1.171365224319232e-18,-2.500050674681744e-18,2.804689751265766e-19,-6.157437454164848e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031956556167064e+01,-2.200000000000001e+01,9.925170740907594e-03,-4.392534832360252e-03,5.212633157768340e-01,-2.476371914921252e-17,-5.592084587750138e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337458100454459e-14
3.144999999996871e-10,-1.171361936697761e-18,-2.500052656191144e-18,2.804736194229218e-19,-6.157241831364751e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031969216111631e+01,-2.199999999999996e+01,9.925425006647086e-03,-4.392489341279122e-03,5.212467551556069e-01,-2.476394661234229e-17,-5.592102251938942e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404732e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337466433381342e-14
3.149999999996862e-10,-1.171358719095031e-18,-2.500054677466554e-18,2.804781921672047e-19,-6.157047644535042e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031981894167786e+01,-2.199999999999995e+01,9.925666608905986e-03,-4.392442187683378e-03,5.212303160977215e-01,-2.476420856322483e-17,-5.592121023444112e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337474778229493e-14
3.154999999996853e-10,-1.171355571478175e-18,-2.500056738409586e-18,2.804826934452086e-19,-6.156854899599166e-20,0.000000000000000e+00,0.000000000000000e+00,-2.031994590352615e+01,-2.199999999999993e+01,9.925895432180757e-03,-4.392393546895839e-03,5.212139991046337e-01,-2.476450444290241e-17,-5.592140527851398e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337483135010147e-14
3.159999999996844e-10,-1.171352493761933e-18,-2.500058838890717e-18,2.804871233912047e-19,-6.156663601217246e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032007304651956e+01,-2.199999999999998e+01,9.926111366016642e-03,-4.392343604794825e-03,5.211978045708516e-01,-2.476483350537115e-17,-5.592160399125372e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404733e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337491503713996e-14
3.164999999996835e-10,-1.171349485805162e-18,-2.500060978747749e-18,2.804914821914565e-19,-6.156473752701494e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032020037012017e+01,-2.199999999999996e+01,9.926314304855015e-03,-4.392292556564541e-03,5.211817327767715e-01,-2.476519481503539e-17,-5.592180281104916e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337499884305621e-14
3.169999999996827e-10,-1.171346547407699e-18,-2.500063157783913e-18,2.804957700875513e-19,-6.156285355951717e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032032787329535e+01,-2.199999999999995e+01,9.926504147872375e-03,-4.392240605593159e-03,5.211657838832261e-01,-2.476558724724231e-17,-5.592199828818288e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337508276717058e-14
3.174999999996818e-10,-1.171343678307327e-18,-2.500065375765947e-18,2.804999873795175e-19,-6.156098411411311e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032045555441366e+01,-2.200000000000006e+01,9.926680798774484e-03,-4.392187962530644e-03,5.211499579277504e-01,-2.476600949218555e-17,-5.592218709604736e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337516680840929e-14
3.179999999996809e-10,-1.171340878177037e-18,-2.500067632422001e-18,2.805041344287446e-19,-6.155912918041195e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032058341114129e+01,-2.200000000000000e+01,9.926844165518204e-03,-4.392134844503221e-03,5.211342548223779e-01,-2.476646006226614e-17,-5.592236604041532e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337525096523616e-14
3.184999999996800e-10,-1.171338146622414e-18,-2.500069927439379e-18,2.805082116607281e-19,-6.155728873308758e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032071144034610e+01,-2.199999999999997e+01,9.926994159953751e-03,-4.392081474476738e-03,5.211186743527111e-01,-2.476693730283898e-17,-5.592253206680209e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337533523558953e-14
3.189999999996791e-10,-1.171335483179204e-18,-2.500072260462316e-18,2.805122195676608e-19,-6.155546273187674e-20,0.000000000000000e+00,0.000000000000000e+00,-2.032083963801577e+01,-2.200000000000000e+01,9.927130697398012e-03,-4.392028080759112e-03,5.211032161778971e-01,-2.476743940615636e-17,-5.592268226604661e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.337541961682849e-14
